name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency,ram_type,speed_mhz,num_sticks,gb_per_stick,capacity_gb
Patriot Signature Line 32 GB,74.98,"5,4800","1,32",2.343125,Black,19.167,46.0,DDR5,4800,1,32,32
Corsair Vengeance RGB Pro 16 GB,308.18,"4,4000","2,8",19.26125,Black,8.0,16.0,DDR4,4000,2,8,16
G.Skill Trident Z Royal 16 GB,169.0,"4,4000","2,8",10.5625,Gold,7.5,15.0,DDR4,4000,2,8,16
TEAMGROUP T-Force Vulcanα 64 GB,165.49,"5,6000","2,32",2.58578125,Red,12.667,38.0,DDR5,6000,2,32,64
Corsair Vengeance Performance 32 GB,124.0,"4,2666","2,16",3.875,Black / Yellow,13.503,18.0,DDR4,2666,2,16,32
G.Skill Trident Z Neo 16 GB,124.0,"4,3200","2,8",7.75,Silver / Black,8.75,14.0,DDR4,3200,2,8,16
Kingston Server Premier 16 GB,69.95,"4,3200","1,16",4.371875,Unknown,13.75,22.0,DDR4,3200,1,16,16
G.Skill Trident Z Royal 64 GB,,"4,4400","2,32",,Silver,8.636,19.0,DDR4,4400,2,32,64
Crucial CT8G3S160BM 8 GB,17.39,"3,1600","1,8",2.17375,Black / Green,13.75,11.0,DDR3,1600,1,8,8
G.Skill Sniper 32 GB,122.87,"3,2133","4,8",3.8396875,Black / Red,9.376,10.0,DDR3,2133,4,8,32
Crucial CT2KIT102472BD160B 16 GB,99.49,"3,1600","2,8",6.218125,Black / Green,13.75,11.0,DDR3,1600,2,8,16
G.Skill Ripjaws 16 GB,68.7,"4,2666","4,4",4.29375,Red,11.253,15.0,DDR4,2666,4,4,16
G.Skill Ripjaws V 16 GB,249.99,"4,3600","2,8",15.624375,Black,8.889,16.0,DDR4,3600,2,8,16
G.Skill Trident Z5 32 GB,97.99,"5,6000","2,16",3.0621875,Silver / Black,12.0,36.0,DDR5,6000,2,16,32
G.Skill Sniper X 32 GB,75.15,"4,2400","4,8",2.3484375,Black / White,14.167,17.0,DDR4,2400,4,8,32
Kingston FURY Renegade Pro 128 GB,848.48,"5,6000","4,32",6.62875,Black,10.667,32.0,DDR5,6000,4,32,128
G.Skill Ripjaws X 8 GB,25.23,"3,1333","1,8",3.15375,Black / Red,13.503,9.0,DDR3,1333,1,8,8
Corsair Vengeance LPX 8 GB,,"4,2666","1,8",,Red,12.003,16.0,DDR4,2666,1,8,8
G.Skill Flare X 64 GB,241.48,"4,3200","4,16",3.773125,Black,10.0,16.0,DDR4,3200,4,16,64
