name,price,socket,form_factor,max_memory,memory_slots,color,has_integrated_cpu,primary_socket,ram_type,price_is_predicted
Gigabyte GA-Z97X-Gaming GT,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Gigabyte GA-Z97X-SOC,328.70813929491675,LGA1150,ATX,32,4,Black / Orange,False,LGA1150,DDR4,True
MSI Z97S SLI Plus,328.70813929491675,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
Asus H97M-E/CSM,139.95117880124369,LGA1150,Micro ATX,32,4,Black / Gold,False,LGA1150,DDR4,True
MSI Z97-G43 GAMING,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
ASRock Z97M Anniversary,328.70813929491675,LGA1150,Micro ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ASRock H81TM-ITX R2.0,,LGA1150,Thin Mini ITX,16,2,Black,False,LGA1150,DDR4,False
EVGA X99 FTW,590.110038316853,LGA2011-3,EATX,128,8,Black / Red,False,LGA2011-3,DDR4,True
ASRock B85 Anniversary,178.15728788768976,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
Asus GRYPHON Z97 ARMOR EDITION,328.70813929491675,LGA1150,Micro ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
MSI H81M Eco,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Green,False,LGA1150,DDR4,True
ASRock FM2A78M PRO3+,,FM2+,Micro ATX,64,4,Black / Blue,False,FM2+,DDR3,False
ASRock X99 Extreme6/ac,536.8853343056015,LGA2011-3,ATX,128,8,Black / Blue,False,LGA2011-3,DDR4,True
Asus A88X-GAMER,175.15598137417038,FM2+,ATX,64,4,Black / Red,False,FM2+,DDR3,True
Asus SABERTOOTH Z97 MARK1,328.70813929491675,LGA1150,ATX,32,4,Brown / Black,False,LGA1150,DDR4,True
ASRock 970 Performance,,AM3+,ATX,64,4,Black / Red,False,AM3+,DDR3,False
ASRock Fatal1ty Z97 Professional,328.70813929491675,LGA1150,ATX,32,4,Black / Red,False,LGA1150,DDR4,True
Gigabyte GA-X99-SOC Champion,388.81187343356385,LGA2011-3,EATX,32,4,Black / Orange,False,LGA2011-3,DDR4,True
Gigabyte GA-B85M-GAMING 3,95.55572220292188,LGA1150,Micro ATX,16,2,Black,False,LGA1150,DDR4,True
MSI X99A XPOWER AC,590.110038316853,LGA2011-3,EATX,128,8,Black / Yellow,False,LGA2011-3,DDR4,True
Gigabyte GA-EG43M-S2H,,LGA775,Micro ATX,8,4,Multicolor,False,LGA775,DDR2,False
Asus P5P41T LE,,LGA775,ATX,8,2,Black / Blue,False,LGA775,DDR2,False
ASRock Z97 Extreme4/3.1,259.52145712465506,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ASRock Z97 Extreme6/3.1,259.52145712465506,LGA1150,ATX,32,4,Black / Blue,False,LGA1150,DDR4,True
ASRock X99 Extreme4/3.1,536.8853343056015,LGA2011-3,ATX,128,8,Black / Blue,False,LGA2011-3,DDR4,True
ASRock 990FX Killer/3.1,,AM3+/AM3,ATX,64,4,Black / Red,False,AM3+,DDR3,False
MSI A88XM-E45 V2,185.78175243005447,FM2+,Micro ATX,64,4,Black / Blue,False,FM2+,DDR3,True
Gigabyte GA-H81M-D3V,98.1321249265184,LGA1150,Micro ATX,16,2,Black / Silver,False,LGA1150,DDR4,True
ASRock H87WSA-DL,,LGA1150,ATX,32,4,Green / Blue,False,LGA1150,DDR4,False
Asus P9D-I,,LGA1150,Mini ITX,16,2,Black / Blue,False,LGA1150,DDR4,False
MSI Z170A GAMING M9 ACK,395.21514916126625,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
EVGA Z170 Classified,395.21514916126625,LGA1151,EATX,64,4,Black / Silver,False,LGA1151,DDR4,True
Gigabyte GA-Z170X-Gaming GT,425.15198551156755,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Asus N3050M-E,134.51281676538773,Integrated Celeron N3050,Micro ATX,8,2,Black / Gold,True,Integrated Celeron N3050,,True
Asus H170M-E D3,267.3138710391722,LGA1151,Micro ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
MSI H170A PC Mate,185.78175243005447,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,True
ASRock B150M Pro4/D3,216.9828395114109,LGA1151,Micro ATX,64,4,Black / Orange,False,LGA1151,DDR4,True
Asus B150-PLUS D3,216.9828395114109,LGA1151,ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
Gigabyte GA-Z170X-SOC FORCE,425.15198551156755,LGA1151,EATX,64,4,Black / Orange,False,LGA1151,DDR4,True
ASRock B150 Pro4/D3,216.9828395114109,LGA1151,ATX,64,4,Black / Orange,False,LGA1151,DDR4,True
Gigabyte GA-MA790GP-DS4H,,AM3/AM2+,ATX,8,4,Multicolor,False,AM3,DDR3,False
Gigabyte MW21-SE0,,LGA1151,Micro ATX,64,4,Black / Blue,False,LGA1151,DDR4,False
Asus H170-PRO/CSM,185.78175243005447,LGA1151,ATX,64,4,Black / Gold,False,LGA1151,DDR4,True
MSI CSM-H170M-A Pro,267.3138710391722,LGA1151,Micro ATX,64,4,Black / White,False,LGA1151,DDR4,True
MSI B150M ECO,187.29647844715961,LGA1151,Micro ATX,32,2,Black / White,False,LGA1151,DDR4,True
ASRock E3C236D4U,,LGA1151,Micro ATX,64,4,Green,False,LGA1151,DDR4,False
Gigabyte GA-B150N Phoenix-WIFI,187.29647844715961,LGA1151,Mini ITX,32,2,Black / Orange,False,LGA1151,DDR4,True
ASRock E3V5 WS,,LGA1151,ATX,64,4,Black / White,False,LGA1151,DDR4,False
ASRock FM2A58M-HD+ R2.0,,FM2+,Micro ATX,32,2,Black / Silver,False,FM2+,DDR3,False
ASRock H110M-HDV/D3,154.76993546184337,LGA1151,Micro ATX,32,2,Black / Orange,False,LGA1151,DDR4,True
Gigabyte GA-Z170X-Gaming 5-EU,425.15198551156755,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Asus A88X-PLUS/USB 3.1,175.15598137417038,FM2+,ATX,64,4,Black / Gold,False,FM2+,DDR3,True
Supermicro C7X99-OCE-O,,LGA2011-3,ATX,128,8,Black / Blue,False,LGA2011-3,DDR4,False
ASRock B150M Pro4/Hyper,216.9828395114109,LGA1151,Micro ATX,64,4,Black / White,False,LGA1151,DDR4,True
MSI X99A SLI,590.110038316853,LGA2011-3,ATX,128,8,Black,False,LGA2011-3,DDR4,True
Supermicro MBD-X10SLL+-F,,LGA1150,Micro ATX,32,4,Green,False,LGA1150,DDR4,False
Asus H170I-PRO/CSM,222.7650832135789,LGA1151,Mini ITX,32,2,Black / Gold,False,LGA1151,DDR4,True
MSI B150M GRENADE,187.29647844715961,LGA1151,Micro ATX,32,2,Black,False,LGA1151,DDR4,True
ASRock Fatal1ty E3V5 Performance Gaming/OC,,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,False
Biostar RACING Z170GTN,,LGA1151,Mini ITX,32,2,Black,False,LGA1151,DDR4,False
Gigabyte GA-Z270-Gaming 3,453.5753305383476,LGA1151,ATX,64,4,Black / Red,False,LGA1151,DDR4,True
ASRock Fatal1ty H270M Performance,267.3138710391722,LGA1151,Micro ATX,64,4,Black / Red,False,LGA1151,DDR4,True
Gigabyte GA-B150M-DS3H DDR3,216.9828395114109,LGA1151,Micro ATX,64,4,Brown / Black,False,LGA1151,DDR4,True
Asus PRIME B250M-J,187.29647844715961,LGA1151,Micro ATX,32,2,Black / Silver,False,LGA1151,DDR4,True
MSI Z270 MPOWER GAMING TITANIUM,453.5753305383476,LGA1151,ATX,64,4,Silver,False,LGA1151,DDR4,True
MSI X299 GAMING M7 ACK,618.2165971007885,LGA2066,ATX,128,8,Black / Silver,False,LGA2066,DDR4,True
ASRock Fatal1ty X299 Professional Gaming i9,618.2165971007885,LGA2066,ATX,128,8,Black / Silver,False,LGA2066,DDR4,True
Gigabyte X299 AORUS Ultra Gaming,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
ASRock X299 OC Formula,435.89488369288875,LGA2066,ATX,64,4,Black,False,LGA2066,DDR4,True
Asus PRIME H270M PLUS CSM,267.3138710391722,LGA1151,Micro ATX,64,4,Black,False,LGA1151,DDR4,True
MSI H310M PRO-VL,222.7650832135789,LGA1151,Micro ATX,32,2,Brown / Black,False,LGA1151,DDR4,True
Gigabyte X299 AORUS Gaming 7 Pro,584.2498908538684,LGA2066,ATX,128,8,Black,False,LGA2066,DDR4,True
MSI H110 PC MATE,154.76993546184337,LGA1151,ATX,32,2,Brown / Black,False,LGA1151,DDR4,True
Supermicro C9Z390-CGW,,LGA1151,ATX,128,4,Black / Silver,False,LGA1151,DDR4,False
Asus P11C-I,129.727600007347,LGA1151,Mini ITX,64,2,Black / Blue,False,LGA1151,DDR4,True
Supermicro X11SCL-IF,,LGA1151,Mini ITX,64,2,Green / Silver,False,LGA1151,DDR4,False
Biostar B365GTA,,LGA1151,ATX,64,4,Black / Silver,False,LGA1151,DDR4,False
Gigabyte H110M-S2PT,154.76993546184337,LGA1151,Micro ATX,32,2,Brown / Black,False,LGA1151,DDR4,True
Gigabyte H410M DS2V,122.03935540342692,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
ASRock H470 Steel Legend,143.18074874363097,LGA1200,ATX,128,4,Black / Silver,False,LGA1200,DDR4,True
Asus Pro Q470M-C/CSM,127.58252036556199,LGA1200,Micro ATX,128,4,Green,False,LGA1200,DDR4,True
EVGA Z490 DARK,405.14331627016634,LGA1200,EATX,64,2,Black,False,LGA1200,DDR4,True
Biostar Racing Z490A-Silver,390.6234105839292,LGA1200,ATX,128,4,Black / White,False,LGA1200,DDR4,True
Biostar B350M,121.65516022688332,AM4,Micro ATX,32,2,Black / Yellow,False,AM4,DDR4,True
Colorful CVN X570 GAMING PRO V14,451.6075617287118,AM4,ATX,128,4,Black / Silver,False,AM4,DDR4,True
Biostar Z590GTA,,LGA1200,ATX,128,4,Blue / Black,False,LGA1200,DDR4,False
Asus PRIME H510M-D/CSM,130.08040845928295,LGA1200,Micro ATX,64,2,Black / Silver,False,LGA1200,DDR4,True
Asus Pro H510M-C/CSM,130.08040845928295,LGA1200,Micro ATX,64,2,Green,False,LGA1200,DDR4,True
ASRock H610M-HDVP/D5,130.4496284802125,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
Asus EX-H610M-V3 D4-CSM,130.4496284802125,LGA1700,Micro ATX,64,2,Red / Black,False,LGA1700,DDR5,True
Asus EX-H610M-V3 D4,130.4496284802125,LGA1700,Micro ATX,64,2,Red / Black,False,LGA1700,DDR5,True
Gigabyte B660M GAMING X AX,192.42238286372378,LGA1700,Micro ATX,192,4,Black,False,LGA1700,DDR5,True
Biostar H610MX-E,,LGA1700,Micro ATX,64,2,Gray / Black,False,LGA1700,DDR5,False
Gigabyte B660 DS3H AC,196.832694431107,LGA1700,ATX,128,4,Black,False,LGA1700,DDR5,True
Gigabyte Q670M D3H DDR4 (rev. 1.0),198.33989106660013,LGA1700,Micro ATX,128,4,Brown / Black,False,LGA1700,DDR4,True
Gigabyte H610M HD3P (rev. 2.0),130.4496284802125,LGA1700,Micro ATX,64,2,Brown / Black,False,LGA1700,DDR5,True
Biostar B660T-SILVER,176.72301892391366,LGA1700,Mini ITX,64,2,Silver / Black,False,LGA1700,DDR5,True
MSI A520M PRO-C DASH,100.55627393720005,AM4,Micro ATX,64,2,Brown / Black,False,AM4,DDR4,True
Gigabyte Z690 UD DDR4 V2,355.1899326687469,LGA1700,ATX,128,4,Black,False,LGA1700,DDR4,True
Asus PRIME H610M-F D4,130.4496284802125,LGA1700,Micro ATX,64,2,Black / Silver,False,LGA1700,DDR5,True
Asus Z490-GUNDAM (WI-FI),390.6234105839292,LGA1200,ATX,128,4,Silver / Black,False,LGA1200,DDR4,True
MSI PRO-B660M-VC-WIFI-DDR4,196.832694431107,LGA1700,Micro ATX,128,4,Black,False,LGA1700,DDR4,True
Gigabyte B760M AORUS ELITE DDR4,240.2995726893714,LGA1700,Micro ATX,128,4,Black,False,LGA1700,DDR4,True
Gigabyte B760M AORUS PRO AX DDR4,240.2995726893714,LGA1700,Micro ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Biostar H510MHP,,LGA1200,Micro ATX,64,2,Black,False,LGA1200,DDR4,False
Biostar B650MXC PRO,,AM5,Micro ATX,192,4,Black / Silver,False,AM5,DDR5,False
Asus PRIME H510M-E R2.0-CSM,130.08040845928295,LGA1200,Micro ATX,64,2,Silver / Black,False,LGA1200,DDR4,True
Asus Pro Q670M-CE D4-CSM,198.33989106660013,LGA1700,Micro ATX,128,4,Green / Black,False,LGA1700,DDR5,True
Asus Pro H610M-CT2 D4-CSM,130.4496284802125,LGA1700,Micro ATX,64,2,Green,False,LGA1700,DDR5,True
Asus PRIME H610M-K ARGB-CSM,130.4496284802125,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
Biostar B650MT-E PRO,,AM5,Micro ATX,192,4,Black / Silver,False,AM5,DDR5,False
ASRock B660M-HDVP/D5 R2.0,173.86606400920323,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
Gigabyte H610M S2 V3 DDR4,130.4496284802125,LGA1700,Micro ATX,64,2,Black / Gray,False,LGA1700,DDR4,True
MSI MAG A520M BAZOOKA WIFI,105.62774323139666,AM4,Micro ATX,128,4,Black,False,AM4,DDR4,True
Asus EX-B860M-V5,158.45448867468838,LGA1851,Micro ATX,128,2,Red / Black,False,LGA1851,DDR5,True
Gigabyte B860M AORUS PRO WIFI7,238.86910584928864,LGA1851,Micro ATX,256,4,Black,False,LGA1851,DDR5,True
Gigabyte B860M GAMING X,181.54294947743682,LGA1851,Micro ATX,256,4,Silver / Black,False,LGA1851,DDR5,True
Biostar B860MT-E PRO,,LGA1851,Micro ATX,256,4,Black / Gray,False,LGA1851,DDR5,False
Gigabyte B860M POWER,158.45448867468838,LGA1851,Micro ATX,128,2,Gray / Black,False,LGA1851,DDR5,True
Gigabyte H810M K,137.99,LGA1851,Micro ATX,128,2,Gray / Black,False,LGA1851,DDR5,False
Asus PRIME B850M-K-CSM,161.56089447730653,AM5,Micro ATX,128,2,Black / Silver,False,AM5,DDR5,True
Asus B760M-AYW WIFI II,162.08828776653243,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
Biostar B840MT-E,,AM5,Micro ATX,128,2,Black,False,AM5,DDR5,False
Biostar A620MHC,,AM5,Micro ATX,128,2,Black,False,AM5,DDR5,False
Gigabyte B760M AORUS ELITE WIFI6E DDR4 GEN5,240.2995726893714,LGA1700,Micro ATX,128,4,Black / Silver,False,LGA1700,DDR4,True
Asus PRIME B650EM-A-CSM,,AM5,Micro ATX,256,4,Black / Silver,False,AM5,DDR5,False
Asus PRIME B760M-F WIFI-CSM,162.08828776653243,LGA1700,Micro ATX,96,2,Black / Silver,False,LGA1700,DDR5,True
MSI PRO H810M-B WIFI6E,131.00540099819133,LGA1851,Micro ATX,128,2,Silver / Black,False,LGA1851,DDR5,True
ASRock 890GX Extreme3,130.77,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Intel DG45ID,,LGA775,Micro ATX,8,4,Blue / Silver,False,LGA775,DDR2,False
Gigabyte GA-H55N-USB3,111.28838753857386,LGA1156,Mini ITX,8,2,Blue / White,False,LGA1156,DDR3,True
Asus P7H57D-V EVO,,LGA1156,ATX,16,4,Black / Blue,False,LGA1156,DDR3,False
Gigabyte GA-H57M-USB3,86.65262191200452,LGA1156,Micro ATX,16,4,Blue / White,False,LGA1156,DDR3,True
Biostar T5 XE CFX-SLI,,LGA1156,ATX,16,4,Unknown,False,LGA1156,DDR3,False
Asus Sabertooth 55I,,LGA1156,ATX,16,4,Brown / Black,False,LGA1156,DDR3,False
Gigabyte GA-P55A-UD3,111.28372475898429,LGA1156,ATX,16,4,Blue / White,False,LGA1156,DDR3,True
Foxconn A6GMV,,AM3,Micro ATX,8,2,Unknown,False,AM3,DDR3,False
Gigabyte GA-MA770-UD3,,AM2+/AM2,ATX,16,4,Multicolor,False,AM2+,DDR2,False
Gigabyte GA-770TA-UD3,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
MSI 770T-C45,118.22229602266196,AM3/AM2+/AM2,ATX,8,4,Unknown,False,AM3,DDR3,True
ASRock 770 Extreme3,,AM3,ATX,16,4,Black / White,False,AM3,DDR3,False
Asus M4A785TD-V EVO,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
ASRock A785GMH/128M,,AM3/AM2+/AM2,Micro ATX,16,4,Unknown,False,AM3,DDR3,False
Gigabyte GA-790FXTA-UD5,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
MSI 870A-G54,85.38580214637838,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,True
Gigabyte GA-870A-UD3,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
Asus M4A87TD EVO,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Gigabyte GA-880GA-UD3H,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
Gigabyte GA-890GPA-UD3H,,AM3,ATX,16,4,Blue / White,False,AM3,DDR3,False
Intel DB43LD,,LGA775,Micro ATX,8,2,Green / Blue,False,LGA775,DDR2,False
Intel DP43BF,,LGA775,ATX,8,4,Green / Blue,False,LGA775,DDR2,False
Gigabyte GA-EP45T-USB3P,,LGA775,ATX,8,4,Blue / White,False,LGA775,DDR2,False
EVGA 121-BL-E756-TR,102.65131687937534,LGA1366,Micro ATX,24,6,Black / Red,False,LGA1366,DDR3,True
Intel DG41KR,,LGA775,Micro ATX,8,2,Green / White,False,LGA775,DDR2,False
Asus P5G41T-M/CSM,,LGA775,Micro ATX,8,2,Black / Blue,False,LGA775,DDR2,False
Zotac H55ITX-A-E,,LGA1156,Mini ITX,8,2,Black / Yellow,False,LGA1156,DDR3,False
Zotac GF9300-I-E,,LGA775,Mini ITX,8,2,Black / Red,False,LGA775,DDR2,False
Asus M4A88T-M/USB3,,AM3,Micro ATX,16,4,Black / Blue,False,AM3,DDR3,False
Zotac G43ITX-A-E,,LGA775,Mini ITX,8,2,Black / Red,False,LGA775,DDR2,False
ASRock 890FX Deluxe4,173.84,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Gigabyte GA-MA78LMT-S2,,AM3,Micro ATX,8,2,Blue / White,False,AM3,DDR3,False
ASRock 890GX Extreme4,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Gigabyte GA-M68MT-D3,,AM3,Micro ATX,8,2,Blue / White,False,AM3,DDR3,False
MSI P55-CD53,111.28372475898429,LGA1156,ATX,16,4,Black / Blue,False,LGA1156,DDR3,True
Biostar TA790XE,,AM3/AM2+,ATX,16,4,Multicolor,False,AM3,DDR3,False
MSI 880GM-E41,85.38580214637838,AM3,Micro ATX,16,4,Black / Blue,False,AM3,DDR3,True
ASRock P55 Extreme4,172.99278205347687,LGA1156,ATX,16,4,Black / Blue,False,LGA1156,DDR3,True
Biostar TA890FXE,,AM3,ATX,16,4,Black / Red,False,AM3,DDR3,False
MSI 870U-G55,85.38580214637838,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,True
MSI 770T-C35,118.22229602266196,AM2+/AM2,ATX,8,4,Red / Black,False,AM2+,DDR2,True
Biostar N68S,115.93700851709474,AM2+/AM2,Micro ATX,8,2,Black / Red,False,AM2+,DDR2,True
Asus P5G41T-M LE,,LGA775,Micro ATX,8,2,Black / Blue,False,LGA775,DDR2,False
Asus M4A77TD,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Zotac GF6100-F-E,,AM3,Micro ATX,4,2,Multicolor,False,AM3,DDR3,False
Asus P5G43T-M Pro,,LGA775,Micro ATX,8,2,Unknown,False,LGA775,DDR2,False
Biostar G41 HD,64.99924081400295,LGA775,Micro ATX,4,2,Unknown,False,LGA775,DDR2,True
MSI Big Bang Trinergy,,LGA1156,ATX,16,4,Unknown,False,LGA1156,DDR3,False
Biostar H55 HD,111.28838753857386,LGA1156,Micro ATX,8,2,Black / Red,False,LGA1156,DDR3,True
Foxconn A88GMX,,AM3,Micro ATX,16,4,Black / Yellow,False,AM3,DDR3,False
Asus M4A88T-V EVO/USB3,,AM3,ATX,16,4,Black / Blue,False,AM3,DDR3,False
Foxconn H55MX-S,,LGA1156,Micro ATX,8,2,Blue / White,False,LGA1156,DDR3,False
Asus P7F7-E WS SuperComputer,,LGA1156,ATX,16,6,Black / Blue,False,LGA1156,DDR3,False
Biostar T5 XE,,LGA1156,ATX,16,4,Multicolor,False,LGA1156,DDR3,False
Biostar G41M7,64.99924081400295,LGA775,Micro ATX,8,2,Multicolor,False,LGA775,DDR2,True
ASRock H55M/USB3 R2.0,111.28838753857386,LGA1156,Micro ATX,8,2,Unknown,False,LGA1156,DDR3,True
Gigabyte GA-P67A-UD4,107.97160936656928,LGA1155,ATX,16,4,Black,False,LGA1155,DDR3,True
Asus P8H67-M LX,,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,False
MSI P67A-GD55,139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
MSI P67A-GD53,139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
MSI P67A-C43,139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
Intel DP67BG,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
Intel DH67GD,,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
ECS H67H2-I,110.62442697945079,LGA1155,Mini ITX,8,2,Unknown,False,LGA1155,DDR3,True
ASRock P67 Extreme6,187.4691284892472,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,True
MSI 760GM-P33,115.93700851709474,AM3,Micro ATX,8,2,Black / Blue,False,AM3,DDR3,True
Biostar A880GU3,249.99,AM3,Micro ATX,8,2,Black / Red,False,AM3,DDR3,False
Foxconn H67A-S,85.42583352614542,LGA1155,ATX,16,4,Black / Yellow,False,LGA1155,DDR3,True
MSI 880GM-P51,91.03406897700957,AM3,Micro ATX,16,4,Black / Blue,False,AM3,DDR3,True
Biostar TForce TG31-A7,,LGA775,ATX,4,2,Unknown,False,LGA775,DDR2,False
Biostar P43-A7,90.86009427728598,LGA775,ATX,8,4,Unknown,False,LGA775,DDR2,True
MSI X58A-GD65,222.55467906852584,LGA1366,ATX,24,6,Black / Blue,False,LGA1366,DDR3,True
ECS A880GM-M6(1.0),,AM3,Micro ATX,32,4,Unknown,False,AM3,DDR3,False
Biostar TA785G3+,,AM3,Micro ATX,16,4,Black / Red,False,AM3,DDR3,False
Biostar G41HDRCH,,LGA775,Micro ATX,8,2,Unknown,False,LGA775,DDR2,False
Sapphire PURE Black X58,222.55467906852584,LGA1366,ATX,24,6,Unknown,False,LGA1366,DDR3,True
Gigabyte GA-P67A-UD3-B3,139.95117880124369,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,True
MSI P67A-C43 (B3),139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
MSI P67A-G45 (B3),139.95117880124369,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
MSI H67MA-E45 (B3),175.01062308522256,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
ASRock H67M-ITX/HT,76.11414862375501,LGA1155,Mini ITX,16,2,Black / Blue,False,LGA1155,DDR3,True
ASRock H67M (B3),76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
Gigabyte GA-P67A-UD5-B3,139.95117880124369,LGA1155,ATX,32,4,Black,False,LGA1155,DDR3,True
Asus Sabertooth P67 (REV 3.0),139.95117880124369,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,True
ECS P45T-AD3,90.86009427728598,LGA775,ATX,8,4,Unknown,False,LGA775,DDR2,True
ASRock P67 Extreme 4 (B3),187.4691284892472,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,True
MSI 870S-G46,142.17690163464854,AM3,ATX,32,4,Black / Blue,False,AM3,DDR3,True
Asus P8H61-M LE/CSM (REV 3.0),,LGA1155,Micro ATX,16,2,Unknown,False,LGA1155,DDR3,False
ASRock 880G Pro3,,AM3,ATX,32,4,Black / Blue,False,AM3,DDR3,False
MSI NF725GM-P43,84.54330441613868,AM3,Micro ATX,16,2,Black / Blue,False,AM3,DDR3,True
Biostar H61ML,,LGA1155,Micro ATX,8,2,Black / Red,False,LGA1155,DDR3,False
ASRock H67M-GE/HT (B3),142.243250140778,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
ECS P67H2-A2 SLI (B3),139.95117880124369,LGA1155,ATX,32,4,Black / Gray,False,LGA1155,DDR3,True
Sapphire PURE Black P67,107.97160936656928,LGA1155,ATX,16,4,Unknown,False,LGA1155,DDR3,True
Intel DH67BLB3,,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
Intel DH67GDB3,,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
Intel DH61DLB3,,LGA1155,Mini ITX,8,2,Green / Blue,False,LGA1155,DDR3,False
Gigabyte GA-E350N-USB3,128.70841766398885,Integrated E-Series E-350,Mini ITX,8,2,Black / Blue,True,Integrated E-Series E-350,,True
Zotac NM10-A-E-ION,,Integrated Atom D510,Mini ITX,4,2,Black / Red,True,Integrated Atom D510,,False
Zotac NM10-A-E,,Integrated Atom D510,Mini ITX,4,2,Black / Red,True,Integrated Atom D510,,False
Foxconn AHD1S-K,,Integrated E-Series E-350,Mini ITX,8,2,Unknown,True,Integrated E-Series E-350,,False
Gigabyte GA-Z68X-UD3-B3,354.66445992340675,LGA1155,ATX,32,4,Blue / White,False,LGA1155,DDR3,True
MSI Z68MA-ED55 (B3),,LGA1155,Micro ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
Asus M4A785T-M,,AM3,Micro ATX,16,4,Unknown,False,AM3,DDR3,False
Jetway JMIP41TA-IC-LF,,LGA775,ATX,8,2,Unknown,False,LGA775,DDR2,False
Jetway JNAF91R-G41,64.99924081400295,LGA775,ATX,4,2,Unknown,False,LGA775,DDR2,True
Intel DQ67OWB3,,LGA1155,Micro ATX,32,4,Green / Blue,False,LGA1155,DDR3,False
Biostar G31-M7G DVI,64.99924081400295,LGA775,Micro ATX,4,2,Unknown,False,LGA775,DDR2,True
EVGA 130-SB-E675-KR,105.19603223639854,LGA1155,ATX,16,4,Black / Gray,False,LGA1155,DDR3,True
Gigabyte GA-Z68XP-UD3P,,LGA1155,ATX,32,4,Black / Silver,False,LGA1155,DDR3,False
Intel DZ68DB,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
Intel DP67BGB3,,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,False
ASRock H61M,76.11414862375501,LGA1155,Micro ATX,16,2,Black / Blue,False,LGA1155,DDR3,True
MSI Z68A-GD65 (B3),344.7099250892436,LGA1155,ATX,32,4,Black / Blue,False,LGA1155,DDR3,True
Asus F1A75-M,,FM1,Micro ATX,64,4,Black / Blue,False,FM1,DDR3,False
MSI A75MA-G55,175.01062308522256,FM1,Micro ATX,32,4,Black / Blue,False,FM1,DDR3,True
Asus AT5NM10T-I,,Integrated Atom D525,Mini ITX,4,2,Black / Blue,True,Integrated Atom D525,,False
ASRock Z68 Professional Gen3,344.7099250892436,LGA1155,ATX,32,4,Unknown,False,LGA1155,DDR3,True
